prompt,source,filename,f1,f2,f3,f4
llm_free,ai,4000_story_3760_llm_free.txt,-16.09129792,-9.220456253,5.3016985389,2.8643025973
human,human,4000_story_3766.txt,7.7293359118,10.271733222,-14.41994636,-5.545061858
llm_free,ai,4000_story_3766_llm_free.txt,-11.85858475,-4.631352592,6.9328420057,0.360157557
human,human,4000_story_3770.txt,11.488040179,16.711047737,-10.33341538,-3.335452962
llm_free,ai,4000_story_3770_llm_free.txt,-9.980403551,-9.839045696,10.305224855,0.2518346166
human,human,4000_story_3780.txt,10.017803788,25.375665918,-8.21508561,-0.501793412
llm_free,ai,4000_story_3780_llm_free.txt,-19.49433652,-15.66461145,3.200556539,-5.222708841
human,human,4000_story_3784.txt,12.581852837,7.6140979114,-3.019600004,-2.586430313
llm_free,ai,4000_story_3784_llm_free.txt,-8.015355784,-5.896711915,8.4956475288,-0.278970091
human,human,4000_story_3785.txt,7.0539433935,-5.848098779,-7.90016522,-1.931782783
llm_free,ai,4000_story_3785_llm_free.txt,-13.4870553,-7.553247492,1.1867498339,-0.924144656
human,human,4000_story_3786.txt,15.897923227,18.107127618,-7.998682946,-0.478680245
llm_free,ai,4000_story_3786_llm_free.txt,-11.79833718,-5.189899328,6.2918189775,2.4499594387
human,human,4000_story_3800.txt,10.575975144,7.8811646674,-1.650367532,-2.352192176
llm_free,ai,4000_story_3800_llm_free.txt,-11.80588204,-5.009434648,12.8835558,2.1330071377
human,human,4000_story_3809.txt,-1.923914849,18.930544082,-22.76498682,-3.667697942
llm_free,ai,4000_story_3809_llm_free.txt,-11.55562459,-7.759036622,-0.305267927,-2.86226944
human,human,4000_story_3820.txt,13.078173649,16.05454371,-9.036980681,-3.3114656
llm_free,ai,4000_story_3820_llm_free.txt,-14.16503626,-8.236239875,8.3445611741,2.3649152612
human,human,4000_story_3823.txt,11.121959602,9.2357720902,-1.596099331,2.0922979316
llm_free,ai,4000_story_3823_llm_free.txt,-11.07887232,-7.837365681,6.8861049882,-0.514687952
human,human,4000_story_3830.txt,20.485796555,6.3560119387,7.3007573807,-0.321329831
llm_free,ai,4000_story_3830_llm_free.txt,-15.80621107,-0.226925743,6.3025418331,-1.262794963
human,human,4000_story_3832.txt,6.703031311,8.7787286156,1.7274332936,-3.195440001
llm_free,ai,4000_story_3832_llm_free.txt,-13.71188483,-8.804584131,-0.754905633,0.3832192315
human,human,4000_story_3835.txt,17.783355123,-9.962666481,2.504181625,0.7198337629
llm_free,ai,4000_story_3835_llm_free.txt,-20.87649531,-10.70033245,-1.93755539,-3.388756331
human,human,4000_story_3855.txt,18.391718197,4.4424445705,-1.650993424,6.2482571643
llm_free,ai,4000_story_3855_llm_free.txt,-13.85038385,-14.11847716,3.0760088318,0.3319890269
human,human,4000_story_3856.txt,13.085283455,-0.296981566,4.847022943,-2.149759587
llm_free,ai,4000_story_3856_llm_free.txt,-15.97340555,-12.71611807,3.3789308302,-3.321275392
human,human,4000_story_3858.txt,18.401396866,-1.42710463,-2.259216139,0.8277871321
llm_free,ai,4000_story_3858_llm_free.txt,-16.74028811,-2.298013512,2.098194778,-1.167519339
human,human,4000_story_3859.txt,-1.689959975,2.1915900294,-17.22821468,-3.747907612
llm_free,ai,4000_story_3859_llm_free.txt,-10.40317423,-10.57554863,2.036204037,1.264522123
human,human,4000_story_3860.txt,13.258748828,-4.336153451,-0.939021205,-1.147506905
llm_free,ai,4000_story_3860_llm_free.txt,-14.09518504,-4.269651325,-0.124400644,-2.038184578
human,human,4000_story_3863.txt,18.111573258,13.916767256,-3.586788626,-1.065958048
llm_free,ai,4000_story_3863_llm_free.txt,-14.98152708,-8.392228279,3.2330376282,-0.172883211
human,human,4000_story_3865.txt,16.543269138,6.5830841205,-1.36542233,0.3972899133
llm_free,ai,4000_story_3865_llm_free.txt,-16.83901182,-11.85586295,2.3737779434,-3.322784256
human,human,4000_story_3866.txt,3.2530876194,1.4020082855,-10.01686274,-1.211990403
llm_free,ai,4000_story_3866_llm_free.txt,-12.27422411,-8.094470433,8.0986785617,1.2806149181
human,human,4000_story_3870.txt,10.920584287,-3.842543116,-5.420570346,-0.436079923
llm_free,ai,4000_story_3870_llm_free.txt,-13.62529364,-5.157563373,4.5316564737,-0.017399859
human,human,4000_story_3872.txt,25.952299711,-3.827753766,5.0949345692,1.8078150669
llm_free,ai,4000_story_3872_llm_free.txt,-18.73829938,-10.05540729,4.4524576725,-2.087899978
human,human,4000_story_3878.txt,2.9961091289,-9.471046466,-16.75255288,-0.537681046
llm_free,ai,4000_story_3878_llm_free.txt,-13.07816258,-4.984838643,2.1221453599,-0.863415807
human,human,4000_story_3879.txt,4.9302501168,-3.459685138,-4.412166735,-2.141901789
llm_free,ai,4000_story_3879_llm_free.txt,-9.012696827,-8.842023252,4.8548443043,-0.654602836
human,human,4000_story_3884.txt,11.27269496,14.226932393,-8.279391961,7.3493462878
llm_free,ai,4000_story_3884_llm_free.txt,-14.09239945,-12.36810925,8.5375193018,2.4908069387
human,human,4000_story_3885.txt,9.2549216802,13.832118532,-1.600194189,4.2831394356
llm_free,ai,4000_story_3885_llm_free.txt,-13.00326048,-10.01899394,1.0028800631,-0.42134789
human,human,4000_story_3891.txt,9.3178671921,16.362986722,-5.804834298,0.1991618203
llm_free,ai,4000_story_3891_llm_free.txt,-15.24283122,-9.249510586,-1.352872461,-3.710019481
human,human,4000_story_3895.txt,22.433616676,-0.134042631,3.8098258549,5.7363948626
llm_free,ai,4000_story_3895_llm_free.txt,-15.22939264,-10.33835973,-2.01808297,-0.561980027
human,human,4000_story_3897.txt,24.001728299,26.335238417,5.6394547679,5.1399748509
llm_free,ai,4000_story_3897_llm_free.txt,-13.94304042,-11.30212465,-0.481117798,1.2154425954
human,human,4000_story_3898.txt,20.145551186,6.2189588053,-2.133734717,0.8990759501
llm_free,ai,4000_story_3898_llm_free.txt,-7.227531862,-6.45091635,9.7341409333,0.1933949519
human,human,4000_story_3912.txt,30.165244498,14.504354171,14.405072445,2.0735519141
llm_free,ai,4000_story_3912_llm_free.txt,-1.032146108,-0.70370835,13.379204192,4.3964185222
human,human,4000_story_3913.txt,18.305550966,14.067585537,4.3521227162,2.6968629053
llm_free,ai,4000_story_3913_llm_free.txt,-11.39022664,-10.23786914,-3.0752156,0.2423515362
human,human,4000_story_3915.txt,19.25468498,5.8754206334,-10.8614302,-0.655742635
llm_free,ai,4000_story_3915_llm_free.txt,-19.56982393,-9.735568198,4.3644562843,-1.077454922
human,human,4000_story_3916.txt,4.8375864954,2.9983754289,-3.885719381,1.3113061188
llm_free,ai,4000_story_3916_llm_free.txt,-11.88362396,-9.368331141,2.4720520726,2.0491218486
human,human,4000_story_3918.txt,6.0706416214,13.353107533,-6.698252226,-0.330708161
llm_free,ai,4000_story_3918_llm_free.txt,-11.62597567,-4.790822976,7.6964734748,3.2131417203
human,human,4000_story_3919.txt,7.4687325606,6.0882623711,-10.49599054,-1.424513943
llm_free,ai,4000_story_3919_llm_free.txt,-16.68793167,-6.760950621,-0.250339309,-2.99792003
human,human,4000_story_3920.txt,19.478583344,10.664658847,-2.796744549,0.9647259721
llm_free,ai,4000_story_3920_llm_free.txt,-13.00977591,-6.989502483,2.7526125318,2.4274406672
human,human,4000_story_3921.txt,9.0882265403,0.9496265977,-1.552355135,4.7913156837
llm_free,ai,4000_story_3921_llm_free.txt,-14.31205584,-15.51476042,3.2312082547,-1.036168202
human,human,4000_story_3922.txt,8.7395030601,-0.084091061,-6.953541127,-0.122496622
llm_free,ai,4000_story_3922_llm_free.txt,-13.29905038,-12.75620303,5.5442907273,-1.714115167
human,human,4000_story_3923.txt,3.9701254044,1.7983559588,-5.743113705,-3.232980065
llm_free,ai,4000_story_3923_llm_free.txt,-14.12254513,-7.912333112,2.5710823865,2.7191353843
human,human,4000_story_3924.txt,7.9267633433,-2.194776297,-11.7778443,-0.392826756
llm_free,ai,4000_story_3924_llm_free.txt,-18.41980203,-5.744316468,0.8591525979,2.8754098976
human,human,4000_story_3925.txt,2.2173850713,1.3052923693,-7.329108523,-2.132578785
llm_free,ai,4000_story_3925_llm_free.txt,-21.38883073,-7.954682333,3.1280523578,-3.192236248
human,human,4000_story_3926.txt,14.496527544,16.623094541,-1.682699599,5.3371516271
llm_free,ai,4000_story_3926_llm_free.txt,-14.55629054,-7.773894396,6.0798229212,0.3534234458
human,human,4000_story_3927.txt,3.5216617388,-2.040789623,-4.784876897,0.6745311218
llm_free,ai,4000_story_3927_llm_free.txt,-12.615823,-11.60480764,-0.199947584,0.9850590063
human,human,4000_story_3928.txt,3.260395372,2.976892609,-13.53777288,-1.418383467
llm_free,ai,4000_story_3928_llm_free.txt,-19.05168328,-3.314927746,3.4769736113,-1.836770297
human,human,4000_story_3929.txt,18.01257066,17.867008823,24.073202425,-2.658628699
llm_free,ai,4000_story_3929_llm_free.txt,-5.761211584,-14.58080581,5.7416362921,1.5499936281
human,human,4000_story_3930.txt,24.236954092,-1.285209405,-0.992632661,0.2077798802
llm_free,ai,4000_story_3930_llm_free.txt,-15.07343074,-4.38905321,1.1813348388,-1.239677002
human,human,4000_story_3934.txt,44.10649851,2.8241027683,-5.503828496,0.2497568359
llm_free,ai,4000_story_3934_llm_free.txt,-13.87569628,-8.944097851,3.5070126913,3.3131438302
human,human,4000_story_3936.txt,10.10261203,-2.46498585,-8.713780962,-3.558084508
llm_free,ai,4000_story_3936_llm_free.txt,-14.33010787,-7.824674271,2.8254990002,0.0060827366
human,human,4000_story_3937.txt,19.763351114,2.4310389163,-3.758564954,3.0441385175
llm_free,ai,4000_story_3937_llm_free.txt,-3.68525837,-14.78089468,1.7529393922,-1.490090833
human,human,4000_story_3938.txt,0.553571155,-7.611957124,-9.051638065,-1.40038269
llm_free,ai,4000_story_3938_llm_free.txt,-17.59739814,-6.030136416,2.2135061768,0.27163935
human,human,4000_story_3940.txt,30.791012266,20.256539033,1.0903934778,-0.141308457
llm_free,ai,4000_story_3940_llm_free.txt,-8.560081593,-6.592879368,0.2609665515,-0.445615529
human,human,4000_story_3942.txt,22.742565399,1.4732947407,1.4749332282,2.5947090425
llm_free,ai,4000_story_3942_llm_free.txt,-9.906813858,-8.139328076,4.7629272887,-0.577235702
human,human,4000_story_3944.txt,-2.001503687,-4.474432456,-15.49480003,-0.751960166
llm_free,ai,4000_story_3944_llm_free.txt,-5.231316887,-4.503213338,6.8066759706,1.1469927891
human,human,4000_story_3945.txt,17.527229558,3.4256035139,-2.394158039,1.4769460063
llm_free,ai,4000_story_3945_llm_free.txt,-12.35527822,-10.36038066,5.2274717152,-1.117308219
human,human,4000_story_3947.txt,28.365328596,11.910925477,14.892533512,2.1958848693
llm_free,ai,4000_story_3947_llm_free.txt,-11.57154985,-10.81563809,2.2546613777,0.1440689183
human,human,4000_story_3948.txt,18.997776683,13.473720376,3.0276327071,-0.112046299
llm_free,ai,4000_story_3948_llm_free.txt,-10.07674947,-8.421277115,6.9916937618,0.4663217206
human,human,4000_story_3957.txt,28.901500231,22.043248136,5.6732872313,1.649370984
llm_free,ai,4000_story_3957_llm_free.txt,-20.0594406,-13.79703116,-6.329718176,-3.378707026
human,human,4000_story_3958.txt,22.251396163,18.496192388,4.9990225411,1.4726420587
llm_free,ai,4000_story_3958_llm_free.txt,-15.54831132,-4.739180423,2.8537828012,-1.407260822
human,human,4000_story_3972.txt,10.472833795,17.920834969,-7.479055387,-0.742900406
llm_free,ai,4000_story_3972_llm_free.txt,-7.295995709,-10.68865957,7.8840937051,3.6521796576
human,human,4000_story_3973.txt,11.209430861,11.109544192,-0.107832009,-1.389910733
llm_free,ai,4000_story_3973_llm_free.txt,-13.87027364,-7.650101567,5.1859647483,2.1782836161
human,human,4000_story_3975.txt,14.25711552,14.997761273,4.9021912126,3.1340629589
llm_free,ai,4000_story_3975_llm_free.txt,-14.97969601,-9.565651327,6.0232729003,-2.189036374
human,human,4000_story_3976.txt,28.048375656,-0.322677126,13.254254625,2.6597937377
llm_free,ai,4000_story_3976_llm_free.txt,-11.11543119,-4.665108661,2.8407742702,1.0375864999
human,human,4000_story_3977.txt,6.8349825462,6.6115352568,-5.173395882,-2.099670612
llm_free,ai,4000_story_3977_llm_free.txt,-11.29054638,-7.834054433,5.4080516593,-1.439934931
human,human,4000_story_3984.txt,12.447857773,22.268695814,-3.883050841,0.0476397329
llm_free,ai,4000_story_3984_llm_free.txt,-15.83101618,-13.43165395,3.8098141751,-0.233981696
human,human,4000_story_3985.txt,8.0713244777,10.364835135,0.6283421057,-2.348032234
llm_free,ai,4000_story_3985_llm_free.txt,-11.79449914,-12.25586627,2.0487805079,-0.006435879
human,human,4000_story_3992.txt,15.924788251,16.730939492,1.7602467758,1.1022817442
llm_free,ai,4000_story_3992_llm_free.txt,-16.52947083,-6.395027235,0.0294482468,-1.13172342
human,human,4000_story_3996.txt,19.946039003,15.198152799,4.6745038035,2.6776087252
llm_free,ai,4000_story_3996_llm_free.txt,-9.694534778,-10.67908155,3.7326008271,-0.507133973
human,human,4000_story_4001.txt,19.093740074,-11.94366684,6.6587572888,0.5577869381
llm_free,ai,4000_story_4001_llm_free.txt,-12.36625695,-6.642693998,6.5547268075,-1.289268775
human,human,4000_story_4003.txt,14.288532753,-4.921610309,3.0200821575,-2.512879378
llm_free,ai,4000_story_4003_llm_free.txt,-11.79342823,-7.448766234,7.0235855759,-0.521196727
human,human,4000_story_4004.txt,20.388732054,20.606759995,5.7211951351,1.1334544534
llm_free,ai,4000_story_4004_llm_free.txt,-20.42062786,-9.907367834,3.989150776,-1.306310216
human,human,4000_story_4006.txt,2.9654741694,8.3059763286,-15.12685537,-3.81750823
llm_free,ai,4000_story_4006_llm_free.txt,-17.94082522,-7.977638011,5.2289052334,-2.758865299
human,human,4000_story_4008.txt,14.231171653,16.126459221,2.0705503289,-5.93554156
llm_free,ai,4000_story_4008_llm_free.txt,-10.65450471,-13.20065824,4.0074012883,-1.128614368
human,human,4000_story_4014.txt,16.53063713,-0.524965853,-7.533650344,0.5450934158
llm_free,ai,4000_story_4014_llm_free.txt,-7.446864456,-2.896400566,11.126856422,0.4297919305
human,human,4000_story_4015.txt,15.652797123,-13.29749913,3.3630902769,3.4599438122
llm_free,ai,4000_story_4015_llm_free.txt,-10.84232991,-7.773408054,2.9050878499,-2.491017193
human,human,4000_story_4016.txt,4.4729512656,-9.001321697,1.1216883526,1.4480421944
llm_free,ai,4000_story_4016_llm_free.txt,-12.32852553,-9.536784599,6.6349141663,0.4636868843
human,human,4000_story_4018.txt,3.8487497078,-8.359422198,-10.34084342,-0.097632273
llm_free,ai,4000_story_4018_llm_free.txt,-11.80917714,-9.09378762,0.6619257363,0.4658534032
human,human,4000_story_4019.txt,-2.80604001,0.8190375104,-11.37057793,-0.02128025
llm_free,ai,4000_story_4019_llm_free.txt,-15.38612429,-11.1306596,-0.096170026,-2.3986454
human,human,4000_story_4020.txt,6.2807296994,-11.2319313,-7.198844427,0.2036209646
llm_free,ai,4000_story_4020_llm_free.txt,-16.07841019,-13.49153648,-2.179120762,-1.27608885
human,human,4000_story_4021.txt,5.1496132977,0.6212687148,-15.00338596,-2.360673915
llm_free,ai,4000_story_4021_llm_free.txt,-14.62732507,-10.03420925,3.8362864691,1.3227276824
human,human,4000_story_4023.txt,20.471255486,-10.96738818,-1.914257116,3.5018280971
llm_free,ai,4000_story_4023_llm_free.txt,-16.74220654,-12.95420946,-0.563103035,-2.646815819
human,human,4000_story_4024.txt,2.0707655173,8.947614289,-8.194821069,0.4584715806
llm_free,ai,4000_story_4024_llm_free.txt,-12.34514307,-10.91490383,6.2261620313,1.4238567265
human,human,4000_story_4025.txt,1.0210783445,2.9861857865,-6.779977305,-2.867700763
llm_free,ai,4000_story_4025_llm_free.txt,-10.03561534,-5.479799244,5.9594104567,0.6246376246
human,human,4000_story_4027.txt,6.9781852842,-2.469430319,4.9710187098,0.4828925576
llm_free,ai,4000_story_4027_llm_free.txt,-15.91092108,-7.708504851,-2.344818728,-0.529343264
human,human,4000_story_4030.txt,15.645706983,-11.78543206,14.905268225,-1.790420756
llm_free,ai,4000_story_4030_llm_free.txt,-12.76159926,-15.50442375,0.9100502717,-2.830372274
human,human,4000_story_4032.txt,2.8073541089,15.438671911,-12.88911585,-1.193775998
llm_free,ai,4000_story_4032_llm_free.txt,-15.00370504,-11.43088935,3.4508745577,-2.353356563
human,human,4000_story_4033.txt,6.9637049824,16.312603392,-14.23899531,-2.908136168
llm_free,ai,4000_story_4033_llm_free.txt,-17.4195947,-2.882258033,-3.265995267,-2.274058085
human,human,4000_story_4036.txt,0.2383780993,16.751596069,-15.62724126,-3.195067559
llm_free,ai,4000_story_4036_llm_free.txt,-13.01400432,-13.6918765,-2.1653407,-0.996097711
human,human,4000_story_4041.txt,7.9749311858,25.574810631,-9.177207092,0.8290793627
llm_free,ai,4000_story_4041_llm_free.txt,-16.75959399,-8.783991029,3.07527141,-0.986662988
human,human,4000_story_4042.txt,11.961991302,21.33434478,-11.61191048,1.2372512573
llm_free,ai,4000_story_4042_llm_free.txt,-15.74367494,-15.32785679,1.1374116588,1.2310798162
human,human,4000_story_4045.txt,3.2721901651,10.24933909,-14.03885862,-3.065732232
llm_free,ai,4000_story_4045_llm_free.txt,-9.03732323,-2.531506527,4.7298959092,1.1057389701
human,human,4000_story_4046.txt,4.0035741533,18.220598594,-17.04128797,-1.13056711
llm_free,ai,4000_story_4046_llm_free.txt,-10.67639419,-8.443320366,3.9483246735,-0.737096363
human,human,4000_story_4047.txt,-3.322052679,13.119682695,-17.25177524,-2.932910539
llm_free,ai,4000_story_4047_llm_free.txt,-15.41319948,-14.11253636,1.0964955546,0.175314931
human,human,4000_story_4049.txt,3.4729158936,11.99507996,-11.17277695,-2.841359895
llm_free,ai,4000_story_4049_llm_free.txt,-6.171730246,-9.478243371,2.0941931019,0.5773791996
human,human,4000_story_4052.txt,10.809962326,18.799884951,-7.761921578,-1.722536426
llm_free,ai,4000_story_4052_llm_free.txt,-11.90111843,-6.945276393,8.3423844889,-1.405984823
human,human,4000_story_4056.txt,4.4321415819,26.008763622,-14.27651325,-3.158093933
llm_free,ai,4000_story_4056_llm_free.txt,-12.3878371,-6.4602012,6.6495161782,-0.069134445
human,human,4000_story_4057.txt,5.7265169955,25.915267984,-11.89189916,-1.899585176
llm_free,ai,4000_story_4057_llm_free.txt,-14.61047371,-5.54421368,1.5603612448,0.926070883
human,human,4000_story_4064.txt,0.2484248114,16.759344488,-16.15381085,-1.753139721
llm_free,ai,4000_story_4064_llm_free.txt,-17.58789416,-7.097862065,3.7191257714,-0.154810435
human,human,cont_story_0001.txt,6.4914941677,-6.298669924,3.2987084457,0.2193144073
llm_free,ai,cont_story_0001_llm_free.txt,-16.11832811,-11.26824755,-0.783188145,-1.451588975
human,human,cont_story_0002.txt,-4.232469934,3.4590593131,-0.532357734,-0.991698272
llm_free,ai,cont_story_0002_llm_free.txt,-14.89412678,-13.89979981,2.0266757835,-1.839280331
human,human,cont_story_0003.txt,25.560527303,8.8642321776,9.630284367,3.9377652956
llm_free,ai,cont_story_0003_llm_free.txt,-11.9361877,-9.811918469,4.1803729564,-0.472340635
human,human,cont_story_0004.txt,8.576270229,2.7000010375,-1.035618129,0.4930558656
llm_free,ai,cont_story_0004_llm_free.txt,-14.56001818,-5.745977669,5.8173448546,-1.465074215
human,human,cont_story_0005.txt,12.249647129,-11.57454478,5.6345644457,0.273804865
llm_free,ai,cont_story_0005_llm_free.txt,-12.41542607,-5.587311907,4.7628475503,1.7646578177
human,human,cont_story_0006.txt,27.461104343,-10.17794568,15.160958595,0.0130841473
llm_free,ai,cont_story_0006_llm_free.txt,-15.71625116,-10.33996113,1.9688329944,1.0757955735
human,human,cont_story_0007.txt,26.451074617,3.5544690206,9.7773052473,2.3398246706
llm_free,ai,cont_story_0007_llm_free.txt,-4.941427335,-9.253416558,8.822547063,4.1687793505
human,human,cont_story_0008.txt,27.329825025,14.797246659,15.099692978,2.0405277079
llm_free,ai,cont_story_0008_llm_free.txt,-9.091724449,-8.964402904,12.093833874,-0.21248421
human,human,cont_story_0009.txt,27.869536933,3.8659315951,10.231299606,-2.550551945
llm_free,ai,cont_story_0009_llm_free.txt,-8.184793992,-6.156123162,7.6032317477,-1.665443583
human,human,cont_story_0010.txt,25.548142175,4.2744636392,11.398861324,1.6246481342
llm_free,ai,cont_story_0010_llm_free.txt,-14.3541171,-6.039353196,4.9732411634,-2.894472816
human,human,cont_story_0011.txt,35.964464976,16.909416745,10.803022085,4.1448391713
llm_free,ai,cont_story_0011_llm_free.txt,-13.07885218,-11.38513498,1.2915701889,-3.721287322
human,human,cont_story_0012.txt,1.7979134638,3.8338945835,5.6274488933,6.0141546702
llm_free,ai,cont_story_0012_llm_free.txt,-7.191752111,-9.149024115,6.2038831708,-0.565205349
human,human,cont_story_0013.txt,0.1354399077,-2.095108027,-4.013489993,0.8354590114
llm_free,ai,cont_story_0013_llm_free.txt,-14.93517171,-9.22753006,4.9989385929,-1.860031253
human,human,cont_story_0014.txt,16.359855133,5.6880233751,11.446348563,0.4771406114
llm_free,ai,cont_story_0014_llm_free.txt,-14.78249993,-14.3546875,0.5951927736,1.4760655286
human,human,cont_story_0015.txt,18.994038338,0.4813399283,3.3743539349,2.3745335941
llm_free,ai,cont_story_0015_llm_free.txt,-14.71203081,-7.062162529,8.9960099136,1.2840465945
human,human,cont_story_0016.txt,11.251287252,-7.030106935,6.6940964216,-0.722815908
llm_free,ai,cont_story_0016_llm_free.txt,-13.41458223,-11.07227208,2.740360418,-0.033858123
human,human,cont_story_0017.txt,7.8437976636,13.721897689,3.3055841486,1.1553573612
llm_free,ai,cont_story_0017_llm_free.txt,-14.43543435,-8.352515919,3.8094998004,-3.418048761
human,human,cont_story_0018.txt,0.7140139475,1.343180247,22.72332391,6.8252935184
llm_free,ai,cont_story_0018_llm_free.txt,-15.64510747,-9.8413733,-1.305443865,-1.779641391
human,human,cont_story_0019.txt,-6.084541237,12.179617197,-6.267745491,3.4187403168
llm_free,ai,cont_story_0019_llm_free.txt,-11.26870938,-9.029564032,4.9480316099,-0.421405245
human,human,cont_story_0020.txt,2.3150508469,-5.572470099,12.943338602,3.5390679969
llm_free,ai,cont_story_0020_llm_free.txt,-21.41465519,-8.402198951,-5.004968632,-3.625148864
